"","beeID","plantID","monthID","obs"
"118764",76,417,6,0
"118765",76,418,5,0
"118766",76,418,6,0
"118767",76,418,7,0
"118768",76,419,4,0
"118769",76,419,5,0
"118770",76,419,6,0
"118771",76,420,4,0
"118772",76,420,5,0
"118773",76,420,6,0
"118774",76,420,7,0
"118775",76,421,4,0
"118776",76,421,5,0
"118777",76,421,6,0
"118778",76,421,7,0
"118779",76,421,8,0
"118780",76,421,9,0
"118781",76,421,10,0
"118782",76,422,3,0
"118783",76,422,4,0
"118784",76,422,5,0
"118785",76,422,6,0
"118786",76,422,7,0
"118787",76,422,8,0
"118788",76,422,9,0
"118789",76,422,10,0
"118790",76,423,4,0
"118791",76,423,5,0
"118792",76,423,6,0
"118793",76,424,8,0
"118794",76,424,9,0
"118795",76,424,10,0
"118796",76,424,11,0
"118797",76,425,6,0
"118798",76,425,7,0
"118799",76,425,8,0
"118800",76,425,9,0
"118801",76,425,10,0
"118802",76,426,5,0
"118803",76,426,6,0
"118804",76,426,7,0
"118805",76,426,8,0
"118806",76,426,9,0
"118807",76,426,10,0
"118808",76,426,11,0
"118809",76,426,12,0
"118810",76,427,2,0
"118811",76,427,3,0
"118812",76,427,4,0
"118813",76,427,5,0
"118814",76,427,6,0
"118815",76,427,7,0
"118816",76,428,5,0
"118817",76,428,6,0
"118818",76,428,7,0
"118819",76,428,8,0
"118820",76,428,9,0
"118821",76,429,3,0
"118822",76,429,4,0
"118823",76,430,3,0
"118824",76,430,4,0
"118825",76,430,5,0
"118826",76,430,6,0
"118827",76,430,7,0
"118828",76,431,6,0
"118829",76,431,7,0
"118830",76,431,8,0
"118831",76,432,1,0
"118832",76,432,2,0
"118833",76,432,3,0
"118834",76,432,4,0
"118835",76,432,5,0
"118836",76,432,6,0
"118837",76,433,2,0
"118838",76,433,3,0
"118839",76,433,4,0
"118840",76,433,5,0
"118841",76,434,3,0
"118842",76,434,4,0
"118843",76,434,5,0
"118844",76,435,2,0
"118845",76,435,3,0
"118846",76,435,4,0
"118847",76,435,5,0
"118848",76,435,6,0
"118849",76,435,7,0
"118850",76,436,2,0
"118851",76,436,3,0
"118852",76,436,4,0
"118853",76,437,4,0
"118854",76,437,5,0
"118855",76,438,2,0
"118856",76,438,3,0
"118857",76,438,4,0
"118858",76,438,5,0
"118859",76,438,6,0
"118860",76,438,7,0
"118861",76,439,2,0
"118862",76,439,3,0
"118863",76,439,4,0
"118864",76,440,2,0
"118865",76,440,3,0
"118866",76,440,4,0
"118867",76,440,5,0
"118868",76,441,6,0
"118869",76,441,7,1
"118870",76,441,8,0
"118871",76,442,5,0
"118872",76,442,6,0
"118873",76,442,7,0
"118874",76,443,5,0
"118875",76,443,6,0
"118876",76,443,7,0
"118877",76,444,3,0
"118878",76,444,4,0
"118879",76,444,5,0
"118880",76,445,5,0
"118881",76,445,6,0
"118882",76,446,5,0
"118883",76,446,6,0
"118884",76,446,7,0
"118885",76,446,8,0
"118886",76,447,2,0
"118887",76,447,3,0
"118888",76,447,4,0
"118889",76,447,5,0
"118890",76,448,3,0
"118891",76,449,4,0
"118892",76,449,5,0
"118893",76,450,3,0
"118894",76,450,4,0
"118895",76,450,5,0
"118896",76,450,6,0
"118897",76,450,7,0
"118898",76,451,3,0
"118899",76,451,4,0
"118900",76,451,5,0
"118901",76,451,6,0
"118902",76,451,7,0
"118903",76,451,8,0
"118904",76,451,9,0
"118905",76,452,3,0
"118906",76,452,4,0
"118907",76,452,5,0
"118908",76,452,6,0
"118909",76,453,3,0
"118910",76,453,4,0
"118911",76,454,2,0
"118912",76,454,3,0
"118913",76,455,2,0
"118914",76,455,3,0
"118915",76,455,4,0
"118916",76,456,2,0
"118917",76,456,3,0
"118918",76,456,4,0
"118919",76,457,2,0
"118920",76,457,3,0
"118921",76,457,4,0
"118922",76,457,5,0
"118923",76,458,3,0
"118924",76,458,4,0
"118925",76,459,2,0
"118926",76,459,3,0
"118927",76,459,4,0
"118928",76,459,5,0
"118929",76,460,4,0
"118930",76,460,5,0
"118931",76,461,2,0
"118932",76,461,3,0
"118933",76,461,4,0
"118934",76,461,5,0
"118935",76,462,1,0
"118936",76,462,8,0
"118937",76,462,9,0
"118938",76,462,10,0
"118939",76,462,11,0
"118940",76,462,12,0
"118941",76,463,3,0
"118942",76,463,4,0
"118943",76,463,5,0
"118944",76,464,3,0
"118945",76,464,4,0
"118946",76,465,4,0
"118947",76,465,5,0
"118948",76,465,6,0
"118949",76,465,7,0
"118950",76,465,8,0
"118951",76,466,5,0
"118952",76,466,6,0
"118953",76,466,7,0
"118954",76,466,8,0
"118955",76,466,9,0
"118956",76,467,2,0
"118957",76,467,3,0
"118958",76,467,4,0
"118959",76,467,5,0
"118960",76,467,6,0
"118961",76,467,7,0
"118962",76,467,8,0
"118963",76,467,9,0
"118964",76,467,10,0
"118965",76,468,3,0
"118966",76,468,4,0
"118967",76,468,5,0
"118968",76,468,6,0
"118969",76,468,7,0
"118970",76,468,8,0
"118971",76,469,1,0
"118972",76,469,2,0
"118973",76,469,3,0
"118974",76,469,4,0
"118975",76,469,5,0
"118976",76,469,6,0
"118977",76,469,7,0
"118978",76,469,8,0
"118979",76,469,9,0
"118980",76,469,10,0
"118981",76,469,11,0
"118982",76,469,12,0
"118983",76,470,3,0
"118984",76,470,4,0
"118985",76,470,5,0
"118986",76,470,6,0
"118987",76,471,3,0
"118988",76,471,4,0
"118989",76,471,5,0
"118990",76,471,6,0
"118991",76,471,7,0
"118992",76,471,8,0
"118993",76,471,9,0
"118994",76,472,1,0
"118995",76,472,2,0
"118996",76,472,3,0
"118997",76,472,4,0
"118998",76,472,5,0
"118999",76,472,6,0
"119000",76,472,7,0
"119001",76,472,8,0
"119002",76,472,9,0
"119003",76,472,10,0
"119004",76,472,11,0
"119005",76,472,12,0
"119006",76,473,5,0
"119007",76,473,6,0
"119008",76,473,7,0
"119009",76,473,8,0
"119010",76,473,9,0
"119011",76,474,3,0
"119012",76,474,4,0
"119013",76,474,5,0
"119014",76,474,6,0
"119015",76,474,7,0
"119016",76,474,8,0
"119017",76,475,4,0
"119018",76,475,5,0
"119019",76,475,6,0
"119020",76,475,7,0
"119021",76,475,8,0
"119022",76,477,2,0
"119023",76,477,3,0
"119024",76,477,4,0
"119025",76,477,5,0
"119026",76,477,6,0
"119027",76,478,2,0
"119028",76,478,3,0
"119029",76,478,4,0
"119030",76,478,5,0
"119031",76,478,6,0
"119032",76,479,1,0
"119033",76,479,2,0
"119034",76,479,3,0
"119035",76,479,4,0
"119036",76,480,4,0
"119037",76,480,5,0
"119038",76,480,6,0
"119039",76,480,7,0
"119040",76,480,8,0
"119041",76,481,3,0
"119042",76,481,4,0
"119043",76,482,5,0
"119044",76,482,6,0
"119045",76,483,5,0
"119046",76,483,6,0
"119047",76,483,7,0
"119048",76,483,8,0
"119049",76,483,9,0
"119050",76,484,2,0
"119051",76,484,3,0
"119052",76,484,4,0
"119053",76,485,1,0
"119054",76,485,2,0
"119055",76,485,3,0
"119056",76,485,4,0
"119057",76,485,5,0
"119058",76,485,6,0
"119059",76,485,7,0
"119060",76,485,8,0
"119061",76,485,9,0
"119062",76,485,10,0
"119063",76,485,11,0
"119064",76,485,12,0
"119065",76,486,4,0
"119066",76,486,5,0
"119067",76,486,6,0
"119068",76,487,3,0
"119069",76,487,4,0
"119070",76,487,5,0
"119071",76,489,2,0
"119072",76,489,3,0
"119073",76,489,4,0
"119074",76,489,5,0
"119075",76,489,6,0
"119076",76,490,3,0
"119077",76,490,4,0
"119078",76,490,5,0
"119079",76,491,4,0
"119080",76,491,5,0
"119081",76,492,3,0
"119082",76,492,4,0
"119083",76,492,5,0
"119084",76,492,6,0
"119085",76,493,5,0
"119086",76,493,6,0
"119087",76,494,3,0
"119088",76,494,4,0
"119089",76,494,5,0
"119090",76,494,6,0
"119091",76,494,7,0
"119092",76,495,3,0
"119093",76,495,4,0
"119094",76,495,5,0
"119095",76,496,5,0
"119096",76,496,6,0
"119097",76,496,7,0
"119098",76,497,5,0
"119099",76,497,6,0
"119100",76,497,7,0
"119101",76,498,4,0
"119102",76,498,5,0
"119103",76,498,6,0
"119104",76,498,7,0
"119105",76,498,8,0
"119106",76,499,4,0
"119107",76,499,5,0
"119108",76,499,6,0
"119109",76,500,4,0
"119110",76,500,5,0
"119111",76,500,6,0
"119112",76,501,2,0
"119113",76,501,3,0
"119114",76,501,4,0
"119115",76,502,4,0
"119116",76,502,5,0
"119117",76,502,6,0
"119118",76,503,6,0
"119119",76,503,7,0
"119120",76,503,8,0
"119121",76,504,2,0
"119122",76,504,3,0
"119123",76,504,4,0
"119124",76,504,5,0
"119125",76,504,6,0
"119126",76,505,1,0
"119127",76,505,2,0
"119128",76,505,3,0
"119129",76,505,4,0
"119130",76,505,5,0
"119131",76,505,6,0
"119132",76,505,12,0
"119133",76,506,1,0
"119134",76,506,2,0
"119135",76,506,3,0
"119136",76,506,4,0
"119137",76,506,12,0
"119138",76,507,4,0
"119139",76,507,5,0
"119140",76,508,4,0
"119141",76,508,5,0
"119142",76,509,4,0
"119143",76,509,5,0
"119144",76,509,6,0
"119145",76,509,7,0
"119146",76,509,8,0
"119147",76,509,9,0
"119148",76,509,10,0
"119149",76,510,4,0
"119150",76,510,5,0
"119151",76,510,6,0
"119152",76,510,7,0
"119153",76,510,8,0
"119154",76,510,9,0
"119155",76,510,10,0
"119156",76,511,4,0
"119157",76,511,5,0
"119158",76,511,6,0
"119159",76,511,7,0
"119160",76,511,8,0
"119161",76,511,9,0
"119162",76,511,10,0
"119163",76,511,11,0
"119164",76,512,5,0
"119165",76,512,6,0
"119166",76,512,7,0
"119167",76,512,8,0
"119168",76,513,4,0
"119169",76,513,5,0
"119170",76,513,6,0
"119171",76,513,7,0
"119172",76,514,1,0
"119173",76,514,2,0
"119174",76,514,3,0
"119175",76,514,4,0
"119176",76,514,5,0
"119177",76,515,1,0
"119178",76,515,2,0
"119179",76,515,3,0
"119180",76,515,4,0
"119181",76,515,5,0
"119182",76,515,6,0
"119183",76,515,7,0
"119184",76,515,12,0
"119185",76,516,6,0
"119186",76,516,7,0
"119187",76,516,8,0
"119188",76,516,9,0
"119189",77,1,2,0
"119190",77,1,3,0
"119191",77,2,3,0
"119192",77,2,4,0
"119193",77,2,5,0
"119194",77,2,6,0
"119195",77,2,7,0
"119196",77,3,1,0
"119197",77,3,2,0
"119198",77,3,3,0
"119199",77,3,4,0
"119200",77,3,5,0
"119201",77,3,6,0
"119202",77,3,7,0
"119203",77,3,8,0
"119204",77,3,9,0
"119205",77,3,10,0
"119206",77,3,11,0
"119207",77,3,12,0
"119208",77,4,2,0
"119209",77,4,3,0
"119210",77,4,4,0
"119211",77,4,5,0
"119212",77,4,6,0
"119213",77,4,7,0
"119214",77,4,8,0
"119215",77,4,9,0
"119216",77,4,10,0
"119217",77,5,3,0
"119218",77,5,4,0
"119219",77,5,5,0
"119220",77,5,6,0
"119221",77,5,7,0
"119222",77,5,8,0
"119223",77,5,9,0
"119224",77,5,10,0
"119225",77,6,5,0
"119226",77,6,6,0
"119227",77,6,7,0
"119228",77,6,8,0
"119229",77,7,4,0
"119230",77,7,5,0
"119231",77,7,6,0
"119232",77,7,7,0
"119233",77,7,8,0
"119234",77,7,9,0
"119235",77,8,4,0
"119236",77,8,5,0
"119237",77,8,6,0
"119238",77,8,7,0
"119239",77,8,8,0
"119240",77,8,9,0
"119241",77,8,10,0
"119242",77,9,5,0
"119243",77,9,6,0
"119244",77,9,7,0
"119245",77,9,8,0
"119246",77,9,9,0
"119247",77,9,10,0
"119248",77,9,11,0
"119249",77,10,5,0
"119250",77,10,6,0
"119251",77,10,7,0
"119252",77,10,8,0
"119253",77,10,9,0
"119254",77,10,10,0
"119255",77,10,11,0
"119256",77,11,6,0
"119257",77,11,7,0
"119258",77,11,8,0
"119259",77,11,9,0
"119260",77,11,10,0
"119261",77,12,2,0
"119262",77,12,3,0
"119263",77,12,4,0
"119264",77,12,5,0
"119265",77,13,4,0
"119266",77,13,5,0
"119267",77,14,3,0
"119268",77,14,4,0
"119269",77,14,5,0
"119270",77,14,6,0
"119271",77,15,3,0
"119272",77,15,4,0
"119273",77,15,5,0
"119274",77,15,6,0
"119275",77,16,3,0
"119276",77,16,4,0
"119277",77,17,5,0
"119278",77,17,6,0
"119279",77,17,7,0
"119280",77,18,7,0
"119281",77,18,8,0
"119282",77,19,3,0
"119283",77,19,4,0
"119284",77,20,4,0
"119285",77,20,5,0
"119286",77,20,6,0
"119287",77,20,7,0
"119288",77,20,8,0
"119289",77,20,9,0
"119290",77,21,4,0
"119291",77,21,5,0
"119292",77,21,6,0
"119293",77,22,5,0
"119294",77,22,6,0
"119295",77,22,7,0
"119296",77,22,8,0
"119297",77,22,9,0
"119298",77,23,3,0
"119299",77,23,4,0
"119300",77,23,5,0
"119301",77,24,3,0
"119302",77,24,4,0
"119303",77,24,5,0
"119304",77,25,3,0
"119305",77,25,4,0
"119306",77,26,3,0
"119307",77,26,4,0
"119308",77,26,5,0
"119309",77,27,5,0
"119310",77,27,6,0
"119311",77,27,7,0
"119312",77,27,8,0
"119313",77,28,4,0
"119314",77,28,5,0
"119315",77,28,6,0
"119316",77,29,4,0
"119317",77,29,5,0
"119318",77,29,6,0
"119319",77,30,6,0
"119320",77,30,7,1
"119321",77,30,8,0
"119322",77,30,9,0
"119323",77,31,1,0
"119324",77,31,2,0
"119325",77,31,3,0
"119326",77,31,4,0
"119327",77,31,5,0
"119328",77,32,4,0
"119329",77,32,5,0
"119330",77,32,6,0
"119331",77,32,7,1
"119332",77,32,8,0
"119333",77,33,4,0
"119334",77,33,5,0
"119335",77,34,6,0
"119336",77,34,7,0
"119337",77,34,8,0
"119338",77,35,3,0
"119339",77,35,4,0
"119340",77,35,5,0
"119341",77,36,3,0
"119342",77,36,4,0
"119343",77,36,5,0
"119344",77,36,6,0
"119345",77,37,6,0
"119346",77,37,7,0
"119347",77,38,7,0
"119348",77,38,8,0
"119349",77,38,9,0
"119350",77,38,10,0
"119351",77,38,11,0
"119352",77,39,5,0
"119353",77,39,6,0
"119354",77,39,7,0
"119355",77,39,8,0
"119356",77,39,9,0
"119357",77,40,4,0
"119358",77,40,5,0
"119359",77,40,6,0
"119360",77,40,7,0
"119361",77,40,8,0
"119362",77,40,9,0
"119363",77,40,10,0
"119364",77,41,5,0
"119365",77,41,6,0
"119366",77,41,7,0
"119367",77,41,8,0
"119368",77,41,9,0
"119369",77,41,10,0
"119370",77,42,6,0
"119371",77,42,7,0
"119372",77,42,8,0
"119373",77,42,9,0
"119374",77,42,10,0
"119375",77,43,1,0
"119376",77,43,10,0
"119377",77,43,11,0
"119378",77,43,12,0
"119379",77,44,5,0
"119380",77,44,6,0
"119381",77,44,7,0
"119382",77,44,8,0
"119383",77,44,9,0
"119384",77,44,10,0
"119385",77,45,5,0
"119386",77,45,6,0
"119387",77,46,2,0
"119388",77,46,3,0
"119389",77,46,4,0
"119390",77,47,8,0
"119391",77,47,9,0
"119392",77,47,10,0
"119393",77,47,11,0
"119394",77,48,2,0
"119395",77,48,3,0
"119396",77,48,4,0
"119397",77,48,5,0
"119398",77,48,6,0
"119399",77,49,4,0
"119400",77,49,5,0
"119401",77,49,6,0
"119402",77,50,4,0
"119403",77,50,5,1
"119404",77,50,6,0
"119405",77,50,7,0
"119406",77,50,8,0
"119407",77,51,4,0
"119408",77,51,5,0
"119409",77,51,6,0
"119410",77,51,7,0
"119411",77,51,8,0
"119412",77,51,9,0
"119413",77,52,5,0
"119414",77,52,6,0
"119415",77,52,7,0
"119416",77,52,8,0
"119417",77,52,9,0
"119418",77,52,10,0
"119419",77,53,7,0
"119420",77,53,8,0
"119421",77,54,4,0
"119422",77,54,5,0
"119423",77,54,6,0
"119424",77,54,7,0
"119425",77,55,5,0
"119426",77,55,6,0
"119427",77,55,7,0
"119428",77,56,5,0
"119429",77,56,6,0
"119430",77,56,7,0
"119431",77,57,6,0
"119432",77,57,7,0
"119433",77,57,8,0
"119434",77,57,9,0
"119435",77,58,6,0
"119436",77,58,7,0
"119437",77,58,8,0
"119438",77,58,9,0
"119439",77,58,10,0
"119440",77,59,1,0
"119441",77,59,2,0
"119442",77,59,3,0
"119443",77,59,4,0
"119444",77,59,5,0
"119445",77,60,5,0
"119446",77,60,6,0
"119447",77,60,7,0
"119448",77,60,8,0
"119449",77,60,9,0
"119450",77,60,10,0
"119451",77,61,4,0
"119452",77,61,5,0
"119453",77,61,6,0
"119454",77,61,7,0
"119455",77,62,5,0
"119456",77,62,6,0
"119457",77,62,7,0
"119458",77,63,5,0
"119459",77,63,6,0
"119460",77,63,7,0
"119461",77,63,8,0
"119462",77,63,9,0
"119463",77,63,10,0
"119464",77,64,6,0
"119465",77,64,7,0
"119466",77,64,8,0
"119467",77,64,9,0
"119468",77,65,2,0
"119469",77,65,3,1
"119470",77,65,4,0
"119471",77,65,5,0
"119472",77,65,6,0
"119473",77,66,9,0
"119474",77,66,10,0
"119475",77,66,11,0
"119476",77,67,6,0
"119477",77,67,7,0
"119478",77,67,8,0
"119479",77,68,6,0
"119480",77,68,7,0
"119481",77,68,8,0
"119482",77,68,9,0
"119483",77,69,5,0
"119484",77,69,6,0
"119485",77,69,7,0
"119486",77,69,8,0
"119487",77,69,9,0
"119488",77,70,1,0
"119489",77,70,2,0
"119490",77,70,3,0
"119491",77,70,4,0
"119492",77,70,5,0
"119493",77,70,6,0
"119494",77,70,7,0
"119495",77,70,8,0
"119496",77,71,5,0
"119497",77,71,6,0
"119498",77,71,7,0
"119499",77,71,8,0
"119500",77,71,9,0
"119501",77,71,10,0
"119502",77,72,4,0
"119503",77,72,5,0
"119504",77,72,6,0
"119505",77,72,7,0
"119506",77,72,8,0
"119507",77,73,5,0
"119508",77,73,6,0
"119509",77,73,7,0
"119510",77,73,8,0
"119511",77,74,7,0
"119512",77,74,8,0
"119513",77,74,9,0
"119514",77,74,10,0
"119515",77,75,4,0
"119516",77,75,5,0
"119517",77,75,6,0
"119518",77,75,7,0
"119519",77,76,3,0
"119520",77,76,4,0
"119521",77,76,5,0
"119522",77,76,6,0
"119523",77,76,7,0
"119524",77,77,5,0
"119525",77,77,6,0
"119526",77,77,7,0
"119527",77,77,8,0
"119528",77,77,9,0
"119529",77,78,3,0
"119530",77,78,4,0
"119531",77,78,5,0
"119532",77,78,6,0
"119533",77,78,7,0
"119534",77,78,8,0
"119535",77,78,9,0
"119536",77,78,10,0
"119537",77,78,11,0
"119538",77,79,6,0
"119539",77,79,7,0
"119540",77,79,8,0
"119541",77,79,9,0
"119542",77,79,10,0
"119543",77,80,6,0
"119544",77,80,7,0
"119545",77,80,8,0
"119546",77,81,6,0
"119547",77,81,7,0
"119548",77,81,8,0
"119549",77,81,9,0
"119550",77,81,10,0
"119551",77,81,11,0
"119552",77,81,12,0
"119553",77,82,1,0
"119554",77,82,2,0
"119555",77,82,3,0
"119556",77,82,4,0
"119557",77,82,5,0
"119558",77,82,6,0
"119559",77,82,7,0
"119560",77,82,8,0
"119561",77,82,9,0
"119562",77,82,10,0
"119563",77,82,11,0
"119564",77,82,12,0
"119565",77,83,6,0
"119566",77,83,7,0
"119567",77,83,8,0
"119568",77,83,9,0
"119569",77,83,10,0
"119570",77,84,3,0
"119571",77,84,4,0
"119572",77,84,5,0
"119573",77,84,6,0
"119574",77,85,5,0
"119575",77,85,6,0
"119576",77,85,7,0
"119577",77,86,7,0
"119578",77,86,8,0
"119579",77,86,9,0
"119580",77,86,10,0
"119581",77,87,5,0
"119582",77,87,6,0
"119583",77,87,7,0
"119584",77,87,8,0
"119585",77,87,9,0
"119586",77,88,5,0
"119587",77,88,6,0
"119588",77,88,7,0
"119589",77,88,8,0
"119590",77,88,9,0
"119591",77,88,10,0
"119592",77,88,11,0
"119593",77,89,2,0
"119594",77,89,3,0
"119595",77,89,4,0
"119596",77,89,5,0
"119597",77,89,6,0
"119598",77,90,2,0
"119599",77,90,3,0
"119600",77,90,4,0
"119601",77,90,5,0
"119602",77,91,8,0
"119603",77,91,9,0
"119604",77,91,10,0
"119605",77,91,11,0
"119606",77,92,1,0
"119607",77,92,2,0
"119608",77,92,3,0
"119609",77,92,4,0
"119610",77,92,5,0
"119611",77,93,2,0
"119612",77,93,3,0
"119613",77,93,4,0
"119614",77,93,5,0
"119615",77,94,3,0
"119616",77,94,4,0
"119617",77,94,5,0
"119618",77,94,6,0
"119619",77,95,4,0
"119620",77,95,5,0
"119621",77,95,6,0
"119622",77,96,4,0
"119623",77,96,5,0
"119624",77,96,6,0
"119625",77,97,4,0
"119626",77,97,5,0
"119627",77,97,6,0
"119628",77,97,7,0
"119629",77,98,5,0
"119630",77,98,6,0
"119631",77,98,7,0
"119632",77,98,8,0
"119633",77,99,3,0
"119634",77,99,4,0
"119635",77,99,5,0
"119636",77,100,4,0
"119637",77,100,5,0
"119638",77,100,6,0
"119639",77,100,7,0
"119640",77,100,8,0
"119641",77,100,9,0
"119642",77,101,6,0
"119643",77,101,7,0
"119644",77,101,8,0
"119645",77,101,9,0
"119646",77,101,10,0
"119647",77,101,11,0
"119648",77,101,12,0
"119649",77,102,4,0
"119650",77,102,5,0
"119651",77,103,4,0
"119652",77,103,5,0
"119653",77,103,6,0
"119654",77,103,7,0
"119655",77,104,5,0
"119656",77,104,6,0
"119657",77,104,7,0
"119658",77,104,8,0
"119659",77,104,9,0
"119660",77,105,4,0
"119661",77,105,5,0
"119662",77,106,3,0
"119663",77,106,4,0
"119664",77,106,5,0
"119665",77,107,4,0
"119666",77,107,5,0
"119667",77,108,1,0
"119668",77,108,2,0
"119669",77,108,3,0
"119670",77,108,4,0
"119671",77,108,5,0
"119672",77,108,6,0
"119673",77,109,6,0
"119674",77,109,7,0
"119675",77,109,8,0
"119676",77,109,9,0
"119677",77,109,10,0
"119678",77,109,11,0
"119679",77,110,6,0
"119680",77,110,7,0
"119681",77,110,8,0
"119682",77,110,9,0
"119683",77,110,10,0
"119684",77,111,1,0
"119685",77,111,2,0
"119686",77,111,3,0
"119687",77,111,4,0
"119688",77,111,5,0
"119689",77,112,1,0
"119690",77,112,2,0
"119691",77,112,3,0
"119692",77,112,4,0
"119693",77,112,5,0
"119694",77,112,6,0
"119695",77,112,7,0
"119696",77,113,3,0
"119697",77,113,4,0
"119698",77,113,5,0
"119699",77,113,6,0
"119700",77,113,7,0
"119701",77,113,8,0
"119702",77,114,7,0
"119703",77,114,8,0
"119704",77,114,9,0
"119705",77,114,10,0
"119706",77,115,6,0
"119707",77,115,7,0
"119708",77,115,8,0
"119709",77,116,5,0
"119710",77,116,6,0
"119711",77,116,7,0
"119712",77,116,8,0
"119713",77,116,9,0
"119714",77,116,10,0
"119715",77,117,4,0
"119716",77,117,5,0
"119717",77,117,6,0
"119718",77,118,4,0
"119719",77,118,5,0
"119720",77,118,6,0
"119721",77,118,7,0
"119722",77,119,1,0
"119723",77,119,2,0
"119724",77,119,3,0
"119725",77,119,4,0
"119726",77,120,6,0
"119727",77,120,7,0
"119728",77,120,8,0
"119729",77,120,9,0
"119730",77,120,10,0
"119731",77,121,4,0
"119732",77,121,5,0
"119733",77,121,6,0
"119734",77,121,7,0
"119735",77,121,8,0
"119736",77,121,9,0
"119737",77,122,1,0
"119738",77,122,2,0
"119739",77,122,3,0
"119740",77,122,4,0
"119741",77,122,5,0
"119742",77,122,6,0
"119743",77,122,7,0
"119744",77,122,8,0
"119745",77,122,9,0
"119746",77,122,10,0
"119747",77,122,11,0
"119748",77,122,12,0
"119749",77,123,7,0
"119750",77,123,8,0
"119751",77,123,9,0
"119752",77,123,10,0
"119753",77,124,2,0
"119754",77,124,3,0
"119755",77,124,4,0
"119756",77,124,5,0
"119757",77,124,6,0
"119758",77,124,7,0
"119759",77,124,8,0
"119760",77,124,9,0
"119761",77,124,10,0
"119762",77,125,1,0
"119763",77,125,2,0
"119764",77,125,3,0
"119765",77,125,4,0
"119766",77,125,5,0
"119767",77,125,6,0
"119768",77,125,7,0
"119769",77,125,8,0
"119770",77,125,9,0
"119771",77,125,10,0
"119772",77,125,11,0
"119773",77,125,12,0
"119774",77,126,4,0
"119775",77,126,5,0
"119776",77,126,6,0
"119777",77,127,5,0
"119778",77,127,6,0
"119779",77,127,7,0
"119780",77,127,8,0
"119781",77,127,9,0
"119782",77,127,10,0
"119783",77,127,11,0
"119784",77,128,8,0
"119785",77,128,9,0
"119786",77,128,10,0
"119787",77,128,11,0
"119788",77,129,6,0
"119789",77,129,7,0
"119790",77,129,8,0
"119791",77,129,9,0
"119792",77,129,10,0
"119793",77,129,11,0
"119794",77,130,8,0
"119795",77,130,9,0
"119796",77,130,10,0
"119797",77,131,3,0
"119798",77,131,4,0
"119799",77,131,5,0
"119800",77,132,7,0
"119801",77,132,8,0
"119802",77,133,7,0
"119803",77,133,8,0
"119804",77,133,9,0
"119805",77,133,10,0
"119806",77,134,1,0
"119807",77,134,2,0
"119808",77,134,3,0
"119809",77,134,4,0
"119810",77,134,5,0
"119811",77,134,6,0
"119812",77,134,7,0
"119813",77,134,8,0
"119814",77,134,9,0
"119815",77,134,10,0
"119816",77,134,11,0
"119817",77,134,12,0
"119818",77,135,2,0
"119819",77,135,3,0
"119820",77,136,4,0
"119821",77,136,5,0
"119822",77,137,3,0
"119823",77,137,4,0
"119824",77,137,5,0
"119825",77,138,4,0
"119826",77,138,5,0
"119827",77,138,6,0
"119828",77,138,7,0
"119829",77,139,2,0
"119830",77,139,3,0
"119831",77,139,4,0
"119832",77,139,5,0
"119833",77,140,7,0
"119834",77,140,8,0
"119835",77,140,9,0
"119836",77,140,10,0
"119837",77,141,7,0
"119838",77,141,8,0
"119839",77,141,9,0
"119840",77,141,10,0
"119841",77,142,2,0
"119842",77,142,3,0
"119843",77,142,4,0
"119844",77,142,5,0
"119845",77,143,4,0
"119846",77,143,5,0
"119847",77,144,3,0
"119848",77,144,4,0
"119849",77,144,5,0
"119850",77,145,3,0
"119851",77,145,4,0
"119852",77,145,5,0
"119853",77,145,6,0
"119854",77,145,7,0
"119855",77,145,8,0
"119856",77,146,4,0
"119857",77,146,5,0
"119858",77,146,6,0
"119859",77,146,7,0
"119860",77,146,8,0
"119861",77,147,7,0
"119862",77,148,2,0
"119863",77,148,3,0
"119864",77,148,4,0
"119865",77,148,5,0
"119866",77,149,3,0
"119867",77,149,4,0
"119868",77,149,5,0
"119869",77,150,3,0
"119870",77,150,4,0
"119871",77,150,5,0
"119872",77,150,6,0
"119873",77,151,2,0
"119874",77,151,3,0
"119875",77,152,3,0
"119876",77,152,4,0
"119877",77,153,2,0
"119878",77,153,3,0
"119879",77,153,4,0
"119880",77,154,2,0
"119881",77,154,3,0
"119882",77,154,4,0
"119883",77,155,4,0
"119884",77,155,5,0
"119885",77,155,6,0
"119886",77,155,7,0
"119887",77,156,1,0
"119888",77,156,2,0
"119889",77,156,3,0
"119890",77,156,4,0
"119891",77,156,5,0
"119892",77,156,6,0
"119893",77,157,1,0
"119894",77,157,2,0
"119895",77,157,3,0
"119896",77,157,4,0
"119897",77,157,5,0
"119898",77,157,6,0
"119899",77,157,7,0
"119900",77,157,8,0
"119901",77,157,9,0
"119902",77,157,10,0
"119903",77,157,11,0
"119904",77,157,12,0
"119905",77,158,1,0
"119906",77,158,2,0
"119907",77,158,3,0
"119908",77,158,4,0
"119909",77,158,5,0
"119910",77,158,6,0
"119911",77,158,7,0
"119912",77,158,8,0
"119913",77,158,9,0
"119914",77,158,10,0
"119915",77,158,11,0
"119916",77,158,12,0
"119917",77,159,2,0
"119918",77,159,3,0
"119919",77,159,4,0
"119920",77,160,2,0
"119921",77,160,3,0
"119922",77,161,3,0
"119923",77,161,4,0
"119924",77,161,5,0
"119925",77,161,6,0
"119926",77,162,2,0
"119927",77,162,3,0
"119928",77,162,4,0
